Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,DateTime,DayOfYear,Season,IsDaytime
2012,5,2,21,30,0,0,0,0,31.92114308,987.7014771,13.77390226,32.04180145,1.872867346,2012-05-02 21:30:00,123,Summer,0
2012,5,2,22,30,0,0,0,1,31.65154658,987.6933594,15.07823287,48.91094971,2.164752483,2012-05-02 22:30:00,123,Summer,0
2012,5,2,23,30,0,0,0,-3,31.06385483,987.1175537,10.5018565,61.176338200000004,2.183564186,2012-05-02 23:30:00,123,Summer,0
2012,5,3,0,30,0,0,0,-2,30.2955894,986.4588013,11.46142534,74.53211975,1.906728745,2012-05-03 00:30:00,124,Summer,0
2012,5,3,1,30,0,0,0,-4,29.49538877,985.9666138,10.89062943,91.96190643,1.518246055,2012-05-03 01:30:00,124,Summer,0
2012,5,3,2,30,0,0,0,-5,28.70992524,985.5860596,10.26246492,125.8023987,1.065753579,2012-05-03 02:30:00,124,Summer,0
2012,5,3,3,30,0,0,0,-5,28.00051362,985.352478,10.86377695,172.0508118,0.996255279,2012-05-03 03:30:00,124,Summer,0
2012,5,3,4,30,0,0,0,-3,27.35102181,985.5840454,12.56526096,203.6449738,1.141210794,2012-05-03 04:30:00,124,Summer,0
2012,5,3,5,30,0,0,0,-2,26.82399561,986.288208,14.5408684,224.6234589,1.353225589,2012-05-03 05:30:00,124,Summer,0
2012,5,3,6,30,18,0,18,2,27.94376632,987.0523071,19.34281651,238.6934052,1.613437772,2012-05-03 06:30:00,124,Summer,1
2012,5,3,7,30,141,116,176,2,31.03066028,987.5291748,16.42690168,247.3818512,1.700107098,2012-05-03 07:30:00,124,Summer,1
2012,5,3,8,30,213,378,408,3,35.17815433,987.9810791,14.28906337,248.9620209,1.761146069,2012-05-03 08:30:00,124,Summer,1
2012,5,3,9,30,259,498,608,3,39.63075678,987.7618408,11.1990131,240.0822296,1.588927269,2012-05-03 09:30:00,124,Summer,1
2012,5,3,10,30,307,561,782,2,43.21007472,987.4287109,8.207230962,229.9954071,1.323779941,2012-05-03 10:30:00,124,Summer,1
2012,5,3,11,30,304,641,909,2,45.30511,986.6554565,7.406110044,224.8882141,1.329428196,2012-05-03 11:30:00,124,Summer,1
2012,5,3,12,30,312,658,960,3,46.32644888,986.1600342,7.460891216,224.1085052,1.552268863,2012-05-03 12:30:00,124,Summer,1
2012,5,3,13,30,312,651,941,4,46.4272833,985.3480225,8.173854179,227.3152313,1.936507344,2012-05-03 13:30:00,124,Summer,1
2012,5,3,14,30,294,621,847,6,45.79482452,984.682312,9.467622591,233.8785095,2.233640432,2012-05-03 14:30:00,124,Summer,1
2012,5,3,15,30,274,548,692,7,44.54038487,984.1566772,11.18878096,240.3487701,2.396920919,2012-05-03 15:30:00,124,Summer,1
2012,5,3,16,30,247,399,482,8,42.71960132,983.6573486,13.14641716,244.9320526,2.429253817,2012-05-03 16:30:00,124,Summer,1
2012,5,3,17,30,180,222,266,8,40.50007785,983.5595093,15.08866272,249.7058411,2.359120131,2012-05-03 17:30:00,124,Summer,1
2012,5,3,18,30,54,33,60,10,37.27186187,983.8514404,20.32359944,257.9050903,2.063134193,2012-05-03 18:30:00,124,Summer,1
2012,5,3,19,30,0,0,0,13,35.93659101,984.0784302,25.67059046,273.9519653,1.673687577,2012-05-03 19:30:00,124,Summer,0
2012,5,3,20,30,0,0,0,15,34.48785461,984.1580811,32.10934689,292.1933594,1.41885221,2012-05-03 20:30:00,124,Summer,0
2012,5,3,21,30,0,0,0,12,34.54459704,984.2386475,26.30781423,310.3739319,1.409621119,2012-05-03 21:30:00,124,Summer,0
2012,5,3,22,30,0,0,0,13,33.45553693,984.5481567,30.74468807,323.7365417,1.633934855,2012-05-03 22:30:00,124,Summer,0
2012,5,3,23,30,0,0,0,10,32.97398971,984.3069458,24.6374889,330.3033142,1.906175137,2012-05-03 23:30:00,124,Summer,0
2012,5,4,0,30,0,0,0,10,31.90113214,983.6382446,26.42945235,335.8484192,2.185326338,2012-05-04 00:30:00,125,Summer,0
2012,5,4,1,30,0,0,0,6,31.21459334,983.3516846,21.41292459,343.7920837,2.422679663,2012-05-04 01:30:00,125,Summer,0
2012,5,4,2,30,0,0,0,5,30.42324908,983.0791016,20.95077186,355.0994873,2.797957659,2012-05-04 02:30:00,125,Summer,0
2012,5,4,3,30,0,0,0,3,29.71739258,983.1092529,18.80978152,5.345108032,3.173372746,2012-05-04 03:30:00,125,Summer,0
2012,5,4,4,30,0,0,0,2,29.02659811,983.5438232,18.85055345,13.4047699,3.291777611,2012-05-04 04:30:00,125,Summer,0
2012,5,4,5,30,0,0,0,2,28.4163135,983.9694824,19.22880447,20.14949036,3.128523111,2012-05-04 05:30:00,125,Summer,0
2012,5,4,6,30,20,0,20,2,29.55554209,984.7316895,18.28560291,27.07692337,2.853307962,2012-05-04 06:30:00,125,Summer,1
2012,5,4,7,30,139,164,189,2,32.62533261,985.4346924,14.77376871,33.40869522,2.340230227,2012-05-04 07:30:00,125,Summer,1
2012,5,4,8,30,211,391,413,1,37.2970203,985.8934326,10.69054665,20.54828644,1.94446528,2012-05-04 08:30:00,125,Summer,1
2012,5,4,9,30,251,528,622,0,41.7696661,985.9926147,7.960699745,349.3833313,1.836559653,2012-05-04 09:30:00,125,Summer,1
2012,5,4,10,30,292,594,796,0,44.24973119,985.8144531,6.922932553,327.0697021,1.606932163,2012-05-04 10:30:00,125,Summer,1
2012,5,4,11,30,306,643,914,0,45.82631744,985.5229492,6.184543773,307.3082886,1.533826113,2012-05-04 11:30:00,125,Summer,1
2012,5,4,12,30,317,658,965,0,46.63313619,984.5809326,5.722339247,291.2697754,1.557735205,2012-05-04 12:30:00,125,Summer,1
2012,5,4,13,30,312,651,942,0,46.6770147,983.6367798,5.523069191,279.8519897,1.603050232,2012-05-04 13:30:00,125,Summer,1
2012,5,4,14,30,294,621,848,-1,46.02935749,982.9285889,5.594004039,275.8280029,1.612457037,2012-05-04 14:30:00,125,Summer,1
2012,5,4,15,30,275,548,693,-1,44.66403156,982.3823242,5.952483311,275.0037842,1.64513886,2012-05-04 15:30:00,125,Summer,1
2012,5,4,16,30,232,445,495,-1,42.61778796,982.3024292,6.607563143,276.6699219,1.609070182,2012-05-04 16:30:00,125,Summer,1
2012,5,4,17,30,179,241,273,-1,40.0641278,982.3203125,7.486232293,280.5806885,1.484719276,2012-05-04 17:30:00,125,Summer,1
2012,5,4,18,30,65,26,70,8,35.8356287,982.7381592,18.6545453,287.9637451,1.240516543,2012-05-04 18:30:00,125,Summer,1
2012,5,4,19,30,0,0,0,13,34.29728928,983.2171631,28.96462119,300.65960689999997,0.829434037,2012-05-04 19:30:00,125,Summer,0
2012,5,4,20,30,0,0,0,14,34.08666269,983.8995972,30.26993679,305.809906,0.490404636,2012-05-04 20:30:00,125,Summer,0
2012,5,4,21,30,0,0,0,13,33.26884866,984.3806763,30.02180183,329.4397278,0.217659757,2012-05-04 21:30:00,125,Summer,0
2012,5,4,22,30,0,0,0,14,32.67435286,984.6836548,33.87645788,70.44129944,0.265393823,2012-05-04 22:30:00,125,Summer,0
2012,5,4,23,30,0,0,0,12,32.18072465,984.4719849,31.02982424,105.2803955,0.534706116,2012-05-04 23:30:00,125,Summer,0
2012,5,5,0,30,0,0,0,11,31.8473977,984.1641235,28.33153164,131.8503265,0.799073756,2012-05-05 00:30:00,126,Summer,0
2012,5,5,1,30,0,0,0,8,31.21336125,983.6893311,23.72600406,155.6546326,1.202126861,2012-05-05 01:30:00,126,Summer,0
2012,5,5,2,30,0,0,0,4,30.58702443,983.303833,19.09507104,164.4667664,2.095941782,2012-05-05 02:30:00,126,Summer,0
2012,5,5,3,30,0,0,0,3,29.82164082,983.3128052,18.5314016,168.26474,3.079483032,2012-05-05 03:30:00,126,Summer,0
2012,5,5,4,30,0,0,0,5,29.03631961,983.5770264,22.83590867,172.1910706,3.749732018,2012-05-05 04:30:00,126,Summer,0
2012,5,5,5,30,0,0,0,9,28.20579637,983.9403687,30.33055559,174.7527161,4.161836147,2012-05-05 05:30:00,126,Summer,0
2012,5,5,6,30,21,0,21,12,28.92370176,984.4692993,36.29905036,174.9324646,4.321221352,2012-05-05 06:30:00,126,Summer,1
2012,5,5,7,30,141,167,192,14,31.44770333,985.3898315,36.5014576,174.9979858,4.357022285,2012-05-05 07:30:00,126,Summer,1
2012,5,5,8,30,212,392,415,14,35.03157865,986.1376953,29.37663367,178.9890594,4.490394592,2012-05-05 08:30:00,126,Summer,1
2012,5,5,9,30,251,529,623,12,38.83214029,986.5585938,20.26515584,183.7523499,4.609238625,2012-05-05 09:30:00,126,Summer,1
2012,5,5,10,30,292,593,796,9,41.77719906,986.6153564,14.69343995,187.9523315,4.527912617,2012-05-05 10:30:00,126,Summer,1
2012,5,5,11,30,307,643,915,8,44.0330625,986.4082031,12.01579411,191.7508545,4.309750557,2012-05-05 11:30:00,126,Summer,1
2012,5,5,12,30,316,658,965,7,45.23128612,985.9337769,10.90804058,196.2615662,4.020226479,2012-05-05 12:30:00,126,Summer,1
2012,5,5,13,30,313,651,943,7,45.73064578,985.3237305,10.42811909,201.3484497,3.863565922,2012-05-05 13:30:00,126,Summer,1
2012,5,5,14,30,321,591,848,7,45.18709995,984.7498169,10.70130177,204.4084473,3.83870101,2012-05-05 14:30:00,126,Summer,1
2012,5,5,15,30,369,294,594,7,44.10183383,984.3913574,11.20493311,206.0653687,3.867778301,2012-05-05 15:30:00,126,Summer,1
2012,5,5,16,30,245,424,496,7,42.32833884,984.2738647,12.38008638,206.9630432,3.877762794,2012-05-05 16:30:00,126,Summer,1
2012,5,5,17,30,181,226,269,7,40.2820734,984.5874023,13.78436308,206.2292633,3.879296541,2012-05-05 17:30:00,126,Summer,1
2012,5,5,18,30,61,11,63,7,37.91585944,985.0561523,16.24086156,203.3749084,3.707548141,2012-05-05 18:30:00,126,Summer,1
2012,5,5,19,30,0,0,0,8,36.41782573,985.892334,18.2641651,200.0651093,3.64542675,2012-05-05 19:30:00,126,Summer,0
2012,5,5,20,30,0,0,0,9,35.31818282,986.3365479,20.35763464,201.1055756,3.686255217,2012-05-05 20:30:00,126,Summer,0
2012,5,5,21,30,0,0,0,8,34.70551415,986.6237183,20.57682429,209.6629181,3.866076708,2012-05-05 21:30:00,126,Summer,0
2012,5,5,22,30,0,0,0,9,33.77778943,986.8547363,22.75872197,221.6339111,4.296596527,2012-05-05 22:30:00,126,Summer,0
2012,5,5,23,30,0,0,0,11,32.8607042,986.8395996,27.27765371,229.5623016,4.758642197,2012-05-05 23:30:00,126,Summer,0
2012,5,6,0,30,0,0,0,14,31.54716903,986.5762329,35.45783579,232.4150085,4.875710487,2012-05-06 00:30:00,127,Summer,0
2012,5,6,1,30,0,0,0,16,30.18036518,986.1364136,43.8970584,229.9571838,4.653809071,2012-05-06 01:30:00,127,Summer,0
2012,5,6,2,30,0,0,0,17,28.9652889,986.0073853,50.32116395,226.6354523,4.422767162,2012-05-06 02:30:00,127,Summer,0
2012,5,6,3,30,0,0,0,18,28.02470831,986.2241211,55.61636427,223.786499,4.294098854,2012-05-06 03:30:00,127,Summer,0
2012,5,6,4,30,0,0,0,19,27.24319334,986.822998,61.41585638,221.7032013,4.213126659,2012-05-06 04:30:00,127,Summer,0
2012,5,6,5,30,0,0,0,20,26.58864414,987.5969849,68.41517906,220.3809357,4.132364273,2012-05-06 05:30:00,127,Summer,0
2012,5,6,6,30,20,0,20,21,27.28156115,988.5823975,70.76057308,219.8138123,3.99936223,2012-05-06 06:30:00,127,Summer,1
2012,5,6,7,30,141,170,194,21,29.77145949,989.4228516,60.62469424,220.1200256,4.094238281,2012-05-06 07:30:00,127,Summer,1
2012,5,6,8,30,213,393,417,20,33.03284239,989.7058105,47.97617113,217.7076721,3.986395836,2012-05-06 08:30:00,127,Summer,1
2012,5,6,9,30,255,517,619,18,36.58949207,989.9981079,34.39175689,213.4185486,3.937731743,2012-05-06 09:30:00,127,Summer,1
2012,5,6,10,30,299,579,792,15,40.13129587,989.7151489,23.70531326,208.0361328,3.973034859,2012-05-06 10:30:00,127,Summer,1
2012,5,6,11,30,315,636,917,12,42.85541538,988.9247437,17.25495907,202.3418732,3.948764324,2012-05-06 11:30:00,127,Summer,1
2012,5,6,12,30,326,638,956,12,44.15412656,988.088562,15.54209682,199.8486633,3.817266703,2012-05-06 12:30:00,127,Summer,1
2012,5,6,13,30,319,645,945,11,44.63817296,987.3862305,14.82102286,198.901886,3.602183819,2012-05-06 13:30:00,127,Summer,1
2012,5,6,14,30,306,615,855,11,44.36261673,986.6582642,14.65313119,198.3524475,3.443393707,2012-05-06 14:30:00,127,Summer,1
2012,5,6,15,30,294,524,695,11,43.3899489,986.1627197,15.01474492,199.791626,3.310778856,2012-05-06 15:30:00,127,Summer,1
2012,5,6,16,30,255,378,479,10,41.8115311,985.916626,15.77728554,202.6620331,3.149552345,2012-05-06 16:30:00,127,Summer,1
2012,5,6,17,30,181,246,277,10,39.7251699,985.9301147,17.49489621,206.6809692,3.01345706,2012-05-06 17:30:00,127,Summer,1
2012,5,6,18,30,56,23,60,10,37.5594834,986.4204712,19.7954693,213.0908203,3.003727198,2012-05-06 18:30:00,127,Summer,1
2012,5,6,19,30,0,0,0,11,35.8849018,987.2184448,23.41843337,219.3862457,3.302381992,2012-05-06 19:30:00,127,Summer,0
2012,5,6,20,30,0,0,0,11,35.23416812,987.8355103,24.29825877,224.9050751,3.78148675,2012-05-06 20:30:00,127,Summer,0
2012,5,6,21,30,0,0,0,12,34.34364558,988.3101196,27.30355235,229.7814636,4.203388214,2012-05-06 21:30:00,127,Summer,0
2012,5,6,22,30,0,0,0,14,33.58319937,988.1154175,31.77260636,233.4884033,4.516954899,2012-05-06 22:30:00,127,Summer,0
2012,5,6,23,30,0,0,0,16,32.58603344,987.6628418,39.14124161,235.4896393,4.631741047,2012-05-06 23:30:00,127,Summer,0
2012,5,7,0,30,0,0,0,18,31.45740596,987.3362427,47.01229421,236.7809143,4.546526909,2012-05-07 00:30:00,128,Summer,0
2012,5,7,1,30,0,0,0,19,30.35275832,986.59021,52.99080082,238.1791382,4.315396786,2012-05-07 01:30:00,128,Summer,0
2012,5,7,2,30,0,0,0,20,29.38047103,986.618042,57.33871934,239.1426697,4.042990208,2012-05-07 02:30:00,128,Summer,0
2012,5,7,3,30,0,0,0,20,28.5604525,986.6555176,60.97607145,240.0379333,3.770946026,2012-05-07 03:30:00,128,Summer,0
2012,5,7,4,30,0,0,0,20,27.87767585,987.0634155,64.33801735,239.7836456,3.573653698,2012-05-07 04:30:00,128,Summer,0
2012,5,7,5,30,0,0,0,20,27.36130527,987.5888672,67.67968932,237.6026306,3.435909271,2012-05-07 05:30:00,128,Summer,0
2012,5,7,6,30,23,7,24,21,28.24818094,988.5916138,65.98883916,235.3255005,3.284649611,2012-05-07 06:30:00,128,Summer,1
2012,5,7,7,30,142,173,196,21,30.90926457,989.4157715,57.29547853,235.7124786,3.202279329,2012-05-07 07:30:00,128,Summer,1
2012,5,7,8,30,212,394,418,21,34.24188014,990.2041016,46.30842258,231.4980316,2.90340066,2012-05-07 08:30:00,128,Summer,1
2012,5,7,9,30,265,517,630,19,37.97468585,990.1552734,34.77357874,220.8048096,2.469038486,2012-05-07 09:30:00,128,Summer,1
2012,5,7,10,30,296,590,798,17,41.22711468,990.0579224,25.0073619,208.2605743,1.918491721,2012-05-07 10:30:00,128,Summer,1
2012,5,7,11,30,314,632,912,16,42.37534048,989.4034424,22.38433505,193.9802094,1.823233366,2012-05-07 11:30:00,128,Summer,1
2012,5,7,12,30,325,639,956,15,42.40167771,988.4259644,21.00886306,186.4346466,1.927042603,2012-05-07 12:30:00,128,Summer,1
2012,5,7,13,30,318,642,941,14,43.3606081,987.4542236,18.31552561,183.1114197,2.1305058,2012-05-07 13:30:00,128,Summer,1
2012,5,7,14,30,305,613,853,12,43.3804039,986.8022461,16.93859473,184.1463165,2.471630573,2012-05-07 14:30:00,128,Summer,1
2012,5,7,15,30,269,548,689,12,42.50548437,986.0360718,16.86777067,188.2435608,2.814004898,2012-05-07 15:30:00,128,Summer,1
2012,5,7,16,30,233,446,498,11,41.01869991,985.7885132,17.70961785,193.4649506,3.082178116,2012-05-07 16:30:00,128,Summer,1
2012,5,7,17,30,181,231,272,11,39.04398228,985.847168,19.34134144,199.4153595,3.280507565,2012-05-07 17:30:00,128,Summer,1
2012,5,7,18,30,66,22,70,11,36.95525387,986.2158203,22.20170447,206.031311,3.360380411,2012-05-07 18:30:00,128,Summer,1
2012,5,7,19,30,0,0,0,12,35.61706663,986.803833,25.01857047,213.6115723,3.438210964,2012-05-07 19:30:00,128,Summer,0
2012,5,7,20,30,0,0,0,13,34.73212657,987.3478394,27.97334592,219.0800018,3.567218065,2012-05-07 20:30:00,128,Summer,0
2012,5,7,21,30,0,0,0,14,34.1146723,987.9158325,30.2992549,224.5498047,3.696136713,2012-05-07 21:30:00,128,Summer,0
2012,5,7,22,30,0,0,0,15,33.33397399,987.9345703,34.58729173,230.2556458,3.955028772,2012-05-07 22:30:00,128,Summer,0
2012,5,7,23,30,0,0,0,16,32.76160957,988.0427856,38.50786507,234.7424469,4.256711483,2012-05-07 23:30:00,128,Summer,0
2012,5,8,0,30,0,0,0,17,31.98892951,987.5856934,42.74588612,237.7159729,4.40253067,2012-05-08 00:30:00,129,Summer,0
2012,5,8,1,30,0,0,0,18,31.21626167,987.1060791,46.14570731,239.6667938,4.315804005,2012-05-08 01:30:00,129,Summer,0
2012,5,8,2,30,0,0,0,18,30.4481016,986.7501831,49.2207337,241.9371033,4.008450985,2012-05-08 02:30:00,129,Summer,0
2012,5,8,3,30,0,0,0,18,29.74314554,986.9297485,52.03541747,243.1900482,3.655818224,2012-05-08 03:30:00,129,Summer,0
2012,5,8,4,30,0,0,0,19,29.16762691,987.6153564,54.67313369,243.191864,3.342904329,2012-05-08 04:30:00,129,Summer,0
2012,5,8,5,30,0,0,0,19,28.70166861,988.3717041,57.18863009,241.6411133,3.091292143,2012-05-08 05:30:00,129,Summer,0
2012,5,8,6,30,23,0,23,19,29.71157106,989.4072266,54.63929996,238.2169037,2.816015959,2012-05-08 06:30:00,129,Summer,1
2012,5,8,7,30,150,153,198,19,32.64252401,990.2765503,45.37104423,234.1894379,2.64889884,2012-05-08 07:30:00,129,Summer,1
2012,5,8,8,30,213,395,420,18,36.23931709,990.9509888,34.26600171,225.7721405,2.569437742,2012-05-08 08:30:00,129,Summer,1
2012,5,8,9,30,265,516,630,17,39.28900615,991.2062378,27.51820448,214.0646362,2.542407751,2012-05-08 09:30:00,129,Summer,1
2012,5,8,10,30,296,590,799,17,40.83186305,991.0072632,25.18243774,205.7565155,2.622055292,2012-05-08 10:30:00,129,Summer,1
2012,5,8,11,30,335,589,894,17,40.95105754,990.322876,25.08267152,203.3921051,2.839788437,2012-05-08 11:30:00,129,Summer,1
2012,5,8,12,30,324,640,957,16,41.22917406,989.7124023,24.19988137,203.9098816,3.06898427,2012-05-08 12:30:00,129,Summer,1
2012,5,8,13,30,318,641,940,15,42.37595229,988.8417969,21.57215499,206.8907928,3.216094494,2012-05-08 13:30:00,129,Summer,1
2012,5,8,14,30,304,611,851,14,42.73955496,988.0425415,19.74059735,213.6749573,3.070352077,2012-05-08 14:30:00,129,Summer,1
2012,5,8,15,30,275,549,696,13,42.22818355,987.1932373,18.84305131,221.8627167,2.849902391,2012-05-08 15:30:00,129,Summer,1
2012,5,8,16,30,233,447,499,12,40.93587853,987.0552979,19.0383159,229.5576782,2.663448572,2012-05-08 16:30:00,129,Summer,1
2012,5,8,17,30,181,251,280,12,39.08370474,986.8493042,20.11382565,235.5702667,2.515693426,2012-05-08 17:30:00,129,Summer,1
2012,5,8,18,30,64,16,67,12,36.88933922,987.039917,23.06048754,239.429184,2.419205427,2012-05-08 18:30:00,129,Summer,1
2012,5,8,19,30,0,0,0,13,35.48832707,987.6182861,25.96669256,240.883606,2.44955039,2012-05-08 19:30:00,129,Summer,0
2012,5,8,20,30,0,0,0,13,34.53901625,988.1221924,29.13848757,240.8515625,2.581926823,2012-05-08 20:30:00,129,Summer,0
2012,5,8,21,30,0,0,0,13,34.06481027,988.3653564,28.90499722,240.6753693,2.852657318,2012-05-08 21:30:00,129,Summer,0
2012,5,8,22,30,0,0,0,14,33.30633469,988.104187,31.50769156,239.7150574,3.257199764,2012-05-08 22:30:00,129,Summer,0
2012,5,8,23,30,0,0,0,14,32.74560441,988.1364136,32.90128802,241.890152,3.745858431,2012-05-08 23:30:00,129,Summer,0
2012,5,9,0,30,0,0,0,15,32.00945901,988.0964355,35.91099575,253.2714081,4.440463543,2012-05-09 00:30:00,130,Summer,0
2012,5,9,1,30,0,0,0,15,31.27450207,988.500061,38.78029318,265.3278198,5.198585987,2012-05-09 01:30:00,130,Summer,0
2012,5,9,2,30,0,0,0,15,30.55445219,988.489502,41.1862749,266.2582092,5.239160061,2012-05-09 02:30:00,130,Summer,0
2012,5,9,3,30,0,0,0,16,29.89493247,988.2322388,43.22569327,259.8800354,4.809576988,2012-05-09 03:30:00,130,Summer,0
2012,5,9,4,30,0,0,0,16,29.29194881,988.6442261,45.36452116,249.9721832,4.397390842,2012-05-09 04:30:00,130,Summer,0
2012,5,9,5,30,0,0,0,16,28.65378494,989.2040405,48.2054547,240.0222473,4.246312618,2012-05-09 05:30:00,130,Summer,0
2012,5,9,6,30,24,0,24,17,29.33752065,989.8359375,47.77040002,232.8735504,4.164284229,2012-05-09 06:30:00,130,Summer,1
2012,5,9,7,30,139,92,168,17,31.84271116,990.4586792,41.53395427,228.3262787,4.315992832,2012-05-09 07:30:00,130,Summer,1
2012,5,9,8,30,230,363,421,16,35.03807459,990.8307495,33.55280782,226.2841644,4.152720928,2012-05-09 08:30:00,130,Summer,1
2012,5,9,9,30,267,524,638,15,38.5313156,991.1064453,25.69162388,222.0225067,3.863912344,2012-05-09 09:30:00,130,Summer,1
2012,5,9,10,30,291,596,800,14,41.4092133,990.5645752,21.33241376,218.5703735,3.565655947,2012-05-09 10:30:00,130,Summer,1
2012,5,9,11,30,316,637,921,14,43.47071215,990.0450439,18.7501735,219.9004669,3.301678896,2012-05-09 11:30:00,130,Summer,1
2012,5,9,12,30,323,652,968,14,44.89010734,989.4121704,16.78618122,225.1433258,2.891233683,2012-05-09 12:30:00,130,Summer,1
2012,5,9,13,30,319,645,945,13,45.60953545,988.5987549,15.39391501,232.8292236,2.236199617,2012-05-09 13:30:00,130,Summer,1
2012,5,9,14,30,320,576,836,12,45.56886404,988.1750488,14.73742312,250.6002655,1.557370305,2012-05-09 14:30:00,130,Summer,1
2012,5,9,15,30,278,538,691,12,44.67072798,987.8916016,14.85523744,277.7932434,1.152432919,2012-05-09 15:30:00,130,Summer,1
2012,5,9,16,30,287,218,417,11,43.09187799,987.5964355,15.61566662,296.6636963,1.050379992,2012-05-09 16:30:00,130,Summer,1
2012,5,9,17,30,187,128,238,11,41.00005636,987.7045898,17.00777252,296.8692017,1.094630241,2012-05-09 17:30:00,130,Summer,1
2012,5,9,18,30,63,7,65,10,38.37365952,987.9584961,19.33651987,282.8411865,1.359405041,2012-05-09 18:30:00,130,Summer,1
2012,5,9,19,30,0,0,0,15,36.28036279,988.3287354,28.90838887,273.2427063,1.831964731,2012-05-09 19:30:00,130,Summer,0
2012,5,9,20,30,0,0,0,13,35.57866022,988.659668,25.86732611,267.5798645,1.977855682,2012-05-09 20:30:00,130,Summer,0
2012,5,9,21,30,0,0,0,14,34.91581179,988.7202759,30.34384289,264.6400146,2.016476154,2012-05-09 21:30:00,130,Summer,0
2012,5,9,22,30,0,0,0,12,34.11045946,989.0316162,27.66755508,267.2072144,2.349863529,2012-05-09 22:30:00,130,Summer,0
2012,5,9,23,30,0,0,0,13,33.69558448,989.2849731,28.80953321,272.5473022,2.930602312,2012-05-09 23:30:00,130,Summer,0
2012,5,10,0,30,0,0,0,12,32.72731232,989.1765137,29.6824443,276.194397,3.49402523,2012-05-10 00:30:00,131,Summer,0
2012,5,10,1,30,0,0,0,13,32.24113489,988.6679688,31.90853653,278.5339355,3.801938534,2012-05-10 01:30:00,131,Summer,0
2012,5,10,2,30,0,0,0,14,31.43126728,988.5269165,35.07334521,273.7943726,4.262566566,2012-05-10 02:30:00,131,Summer,0
2012,5,10,3,30,0,0,0,15,30.69581725,988.6445313,39.83240722,268.0307007,4.554910183,2012-05-10 03:30:00,131,Summer,0
2012,5,10,4,30,0,0,0,17,29.85562909,989.3956299,46.47123626,264.1774292,4.634942055,2012-05-10 04:30:00,131,Summer,0
2012,5,10,5,30,0,0,0,18,29.06455123,990.2216797,53.74402797,261.6939697,4.623148441,2012-05-10 05:30:00,131,Summer,0
2012,5,10,6,30,26,0,26,19,29.67040429,991.15625,55.94060075,259.6033936,4.461474895,2012-05-10 06:30:00,131,Summer,1
2012,5,10,7,30,152,158,202,20,32.03627275,991.8504639,49.54346477,256.47320560000003,4.315783501,2012-05-10 07:30:00,131,Summer,1
2012,5,10,8,30,214,397,423,19,35.24761916,991.9799805,40.28123062,249.5450745,3.698713064,2012-05-10 08:30:00,131,Summer,1
2012,5,10,9,30,266,519,634,18,38.80413674,992.1972656,30.94998222,238.0196228,3.091308594,2012-05-10 09:30:00,131,Summer,1
2012,5,10,10,30,296,592,803,16,42.13842624,991.7501831,22.02506355,220.6157684,2.685086012,2012-05-10 10:30:00,131,Summer,1
2012,5,10,11,30,314,634,916,13,44.26060926,991.027771,17.27880048,204.1525574,2.741319895,2012-05-10 11:30:00,131,Summer,1
2012,5,10,12,30,322,650,965,12,45.32938822,989.8842163,14.96572786,196.3593445,3.045146704,2012-05-10 12:30:00,131,Summer,1
2012,5,10,13,30,319,644,944,11,45.63125769,989.1203003,13.74379731,194.8905334,3.325574636,2012-05-10 13:30:00,131,Summer,1
2012,5,10,14,30,305,614,856,10,45.39132019,988.262146,13.11322734,195.9579163,3.235423088,2012-05-10 14:30:00,131,Summer,1
2012,5,10,15,30,275,550,698,10,44.46314619,987.4105835,13.25186645,199.2096405,3.017934084,2012-05-10 15:30:00,131,Summer,1
2012,5,10,16,30,233,448,501,9,42.93471264,987.2218628,14.00337094,203.6981659,2.828324318,2012-05-10 16:30:00,131,Summer,1
2012,5,10,17,30,182,255,283,9,40.7732565,987.4321899,15.66711447,208.2649994,2.636744976,2012-05-10 17:30:00,131,Summer,1
2012,5,10,18,30,66,19,70,10,38.47859114,987.7394409,18.28905595,211.9397888,2.453903675,2012-05-10 18:30:00,131,Summer,1
2012,5,10,19,30,0,0,0,12,36.51464899,988.454895,24.2535929,213.5046692,2.33098197,2012-05-10 19:30:00,131,Summer,0
2012,5,10,20,30,0,0,0,13,35.94610308,988.8835449,25.51537606,214.6098022,2.413065672,2012-05-10 20:30:00,131,Summer,0
2012,5,10,21,30,0,0,0,14,35.01619354,989.1378174,28.61907229,217.8594971,2.601752996,2012-05-10 21:30:00,131,Summer,0
2012,5,10,22,30,0,0,0,14,34.58906661,988.9785767,29.33766359,224.5800934,2.95539403,2012-05-10 22:30:00,131,Summer,0
2012,5,10,23,30,0,0,0,14,33.80666614,988.2056885,31.72117915,234.8947601,3.490320206,2012-05-10 23:30:00,131,Summer,0
2012,5,11,0,30,0,0,0,14,33.29584056,987.6565552,33.26972328,245.3693237,4.024507523,2012-05-11 00:30:00,132,Summer,0
2012,5,11,1,30,0,0,0,15,32.5388056,987.0474854,35.73216512,253.1219788,4.350700855,2012-05-11 01:30:00,132,Summer,0
2012,5,11,2,30,0,0,0,15,31.85772599,987.079834,37.80581186,257.6591187,4.609466553,2012-05-11 02:30:00,132,Summer,0
